Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment
ORD007595,2022-10-26,2022-10-29,West,OR,Portland,Technology,Desktop,Desktop Model-2022,7557.31,7,0.0,1495.57,One-time Buyer
ORD007596,2022-05-09,2022-05-12,West,CA,San Francisco,Technology,Printer,Printer Model-2023,498.03,1,0.1,142.86,One-time Buyer
ORD007597,2022-10-03,2022-10-06,South,TX,Austin,Technology,Printer,Printer Model-2020,1323.59,6,0.05,461.86,VIP
ORD007598,2024-10-05,2024-10-11,North,MA,Boston,Furniture,Table,Table Model-2020,2178.51,5,0.15,470.57,VIP
ORD007599,2023-09-29,2023-10-04,South,TX,Austin,Office Supplies,Clipboard,Clipboard Model-2020,2649.7,4,0.0,821.18,One-time Buyer
ORD007600,2023-08-08,2023-08-14,North,NY,Albany,Technology,Mouse,Mouse Model-2023,2682.17,4,0.0,558.49,VIP
ORD007601,2023-10-16,2023-10-19,North,OH,Cincinnati,Office Supplies,Paper,Paper Model-2024,1264.27,2,0.15,312.97,One-time Buyer
ORD007602,2023-02-05,2023-02-08,West,CA,San Diego,Furniture,Desk,Desk Model-2022,1168.9,1,0.05,225.2,Corporate
ORD007603,2024-06-02,2024-06-06,South,TX,Dallas,Office Supplies,Paper,Paper Model-2023,4369.39,5,0.1,1103.52,Consumer
ORD007604,2023-07-27,2023-07-31,South,NC,Raleigh,Technology,Printer,Printer Model-2022,1703.58,3,0.0,412.03,Consumer
ORD007605,2022-05-08,2022-05-13,North,MA,Springfield,Furniture,Cabinet,Cabinet Model-2021,581.74,5,0.0,91.79,One-time Buyer
ORD007606,2022-05-22,2022-05-29,North,MA,Springfield,Office Supplies,Notebook,Notebook Model-2022,3168.77,4,0.0,717.29,Corporate
ORD007607,2023-08-11,2023-08-14,West,CA,San Diego,Furniture,Cabinet,Cabinet Model-2020,9329.42,6,0.2,1516.45,One-time Buyer
ORD007608,2024-10-22,2024-10-26,East,NJ,Jersey City,Office Supplies,Notebook,Notebook Model-2023,239.98,1,0.15,57.63,Consumer
ORD007609,2022-12-04,2022-12-09,South,GA,Columbus,Furniture,Chair,Chair Model-2023,2267.38,4,0.0,784.59,Corporate
ORD007610,2024-08-10,2024-08-16,South,NC,Charlotte,Technology,Mouse,Mouse Model-2024,2495.84,3,0.0,520.62,Corporate
ORD007611,2024-04-16,2024-04-19,West,OR,Portland,Office Supplies,Paper,Paper Model-2021,1828.69,3,0.0,462.89,VIP
ORD007612,2022-09-29,2022-10-06,West,CA,Los Angeles,Office Supplies,Binder,Binder Model-2024,4964.6,4,0.1,873.96,Consumer
ORD007613,2022-02-09,2022-02-14,South,GA,Atlanta,Office Supplies,Clipboard,Clipboard Model-2024,2271.24,6,0.1,410.63,One-time Buyer
ORD007614,2022-04-22,2022-04-29,South,GA,Columbus,Technology,Laptop,Laptop Model-2021,3356.36,7,0.0,742.07,One-time Buyer
ORD007615,2024-03-08,2024-03-11,North,MA,Boston,Furniture,Bookshelf,Bookshelf Model-2020,454.09,4,0.05,112.59,Consumer
ORD007616,2022-08-07,2022-08-12,East,MD,Gaithersburg,Technology,Keyboard,Keyboard Model-2023,4759.12,4,0.05,1381.49,Corporate
ORD007617,2023-02-11,2023-02-15,South,FL,Tampa,Furniture,Chair,Chair Model-2022,252.1,1,0.0,60.84,Consumer
ORD007618,2023-07-04,2023-07-11,West,WA,Vancouver,Office Supplies,Binder,Binder Model-2021,3834.24,2,0.05,593.84,Consumer
ORD007619,2024-03-05,2024-03-11,North,PA,Pittsburgh,Furniture,Table,Table Model-2024,638.67,3,0.0,130.41,Corporate
ORD007620,2022-05-04,2022-05-10,North,OH,Cleveland,Furniture,Bookshelf,Bookshelf Model-2022,233.84,1,0.05,36.23,Consumer
ORD007621,2023-03-21,2023-03-28,West,CA,San Diego,Office Supplies,Notebook,Notebook Model-2021,1229.58,3,0.05,410.17,Consumer
ORD007622,2023-06-16,2023-06-19,West,CO,Fort Collins,Office Supplies,Clipboard,Clipboard Model-2021,2560.56,4,0.0,398.95,One-time Buyer
ORD007623,2023-08-16,2023-08-19,North,MA,Worcester,Furniture,Bookshelf,Bookshelf Model-2020,937.21,3,0.2,149.88,Corporate
ORD007624,2024-06-15,2024-06-18,West,OR,Portland,Office Supplies,Clipboard,Clipboard Model-2020,1900.74,6,0.0,398.5,Corporate
ORD007625,2022-07-07,2022-07-13,North,NY,Buffalo,Office Supplies,Paper,Paper Model-2023,2930.15,6,0.0,810.09,Consumer
ORD007626,2024-06-03,2024-06-09,West,WA,Seattle,Furniture,Chair,Chair Model-2023,10131.64,6,0.0,2245.08,One-time Buyer
ORD007627,2024-01-29,2024-02-02,North,PA,Philadelphia,Technology,Mouse,Mouse Model-2022,8672.27,5,0.0,1407.62,One-time Buyer
ORD007628,2023-09-01,2023-09-04,South,FL,Miami,Technology,Laptop,Laptop Model-2023,851.53,3,0.05,270.15,Corporate
ORD007629,2024-02-05,2024-02-11,South,GA,Savannah,Office Supplies,Binder,Binder Model-2021,3416.82,6,0.15,991.03,VIP
ORD007630,2023-03-28,2023-04-03,West,CO,Denver,Furniture,Chair,Chair Model-2021,3144.61,5,0.15,720.98,One-time Buyer
ORD007631,2022-06-01,2022-06-04,East,CT,Bridgeport,Office Supplies,Binder,Binder Model-2021,629.82,1,0.0,179.74,Corporate
ORD007632,2023-12-31,2024-01-03,South,NC,Charlotte,Technology,Desktop,Desktop Model-2021,151.96,1,0.05,31.14,Corporate
ORD007633,2023-07-29,2023-08-04,North,OH,Cleveland,Technology,Mouse,Mouse Model-2020,3072.48,7,0.1,785.24,Consumer
ORD007634,2023-12-02,2023-12-09,East,DE,Dover,Furniture,Chair,Chair Model-2021,4922.27,6,0.0,1605.16,Consumer
ORD007635,2023-01-06,2023-01-12,North,NY,New York,Furniture,Bookshelf,Bookshelf Model-2021,1410.32,7,0.05,241.92,Consumer
ORD007636,2024-09-20,2024-09-24,North,OH,Cincinnati,Technology,Keyboard,Keyboard Model-2021,1570.08,5,0.0,501.45,Consumer
ORD007637,2023-10-06,2023-10-11,South,FL,Tampa,Furniture,Bookshelf,Bookshelf Model-2024,641.86,3,0.0,197.51,Consumer
ORD007638,2022-04-04,2022-04-07,West,WA,Vancouver,Technology,Printer,Printer Model-2022,7139.21,6,0.0,2426.05,One-time Buyer
ORD007639,2023-05-08,2023-05-12,West,OR,Portland,Office Supplies,Pen,Pen Model-2022,1077.84,1,0.0,272.43,Consumer
ORD007640,2024-04-08,2024-04-15,North,OH,Columbus,Technology,Laptop,Laptop Model-2021,578.05,3,0.0,118.49,VIP
ORD007641,2024-05-19,2024-05-24,South,TX,Houston,Technology,Printer,Printer Model-2021,1629.41,2,0.0,359.48,Corporate
ORD007642,2023-06-26,2023-07-02,North,NY,New York,Furniture,Cabinet,Cabinet Model-2022,1957.56,6,0.0,544.13,Consumer
ORD007643,2024-09-06,2024-09-09,East,CT,Bridgeport,Furniture,Table,Table Model-2023,1358.91,2,0.0,242.1,Corporate
ORD007644,2022-10-21,2022-10-27,North,PA,Pittsburgh,Furniture,Cabinet,Cabinet Model-2024,2243.93,6,0.15,494.41,Consumer
ORD007645,2023-03-26,2023-03-30,South,NC,Charlotte,Office Supplies,Notebook,Notebook Model-2024,1991.72,5,0.05,588.13,VIP
ORD007646,2024-09-10,2024-09-13,North,MA,Worcester,Furniture,Desk,Desk Model-2023,4662.06,5,0.2,1234.28,One-time Buyer
ORD007647,2024-09-08,2024-09-14,South,GA,Columbus,Office Supplies,Clipboard,Clipboard Model-2021,1728.89,3,0.05,281.03,Consumer
ORD007648,2024-01-21,2024-01-24,West,CA,San Francisco,Furniture,Chair,Chair Model-2022,422.0,2,0.1,105.23,VIP
ORD007649,2024-07-29,2024-08-02,South,FL,Tampa,Furniture,Desk,Desk Model-2024,285.65,2,0.1,72.8,Corporate
ORD007650,2022-04-08,2022-04-14,East,DE,Dover,Technology,Printer,Printer Model-2023,6545.6,5,0.1,1899.28,Consumer
ORD007651,2024-08-05,2024-08-10,South,TX,Dallas,Technology,Mouse,Mouse Model-2023,696.37,4,0.05,105.94,Corporate
ORD007652,2022-12-18,2022-12-25,East,DE,Milford,Technology,Monitor,Monitor Model-2020,2286.82,3,0.0,538.96,Corporate
ORD007653,2022-07-15,2022-07-21,East,CT,Bridgeport,Office Supplies,Notebook,Notebook Model-2023,1260.95,3,0.05,412.74,Consumer
ORD007654,2022-09-20,2022-09-23,North,OH,Cleveland,Furniture,Bookshelf,Bookshelf Model-2020,175.45,1,0.0,27.2,One-time Buyer
ORD007655,2023-04-03,2023-04-09,East,DE,Wilmington,Technology,Printer,Printer Model-2020,4035.22,5,0.05,1147.95,Consumer
ORD007656,2022-10-03,2022-10-06,South,NC,Charlotte,Furniture,Cabinet,Cabinet Model-2024,1210.52,1,0.05,235.61,Corporate
ORD007657,2022-12-18,2022-12-22,West,WA,Seattle,Technology,Laptop,Laptop Model-2021,593.18,4,0.1,134.95,Consumer
ORD007658,2022-05-28,2022-06-04,South,TX,Dallas,Furniture,Cabinet,Cabinet Model-2021,114.51,1,0.15,37.42,VIP
ORD007659,2022-11-21,2022-11-24,West,OR,Eugene,Technology,Mouse,Mouse Model-2023,4192.24,4,0.0,932.8,One-time Buyer
ORD007660,2023-09-19,2023-09-25,East,NJ,Newark,Technology,Monitor,Monitor Model-2022,425.15,1,0.05,110.15,Consumer
ORD007661,2023-04-29,2023-05-03,North,OH,Cincinnati,Technology,Laptop,Laptop Model-2022,2645.0,5,0.2,444.17,Consumer
ORD007662,2023-01-15,2023-01-20,East,MD,Frederick,Technology,Mouse,Mouse Model-2020,1330.19,4,0.15,285.91,Consumer
ORD007663,2024-03-28,2024-04-03,East,NJ,Newark,Technology,Keyboard,Keyboard Model-2023,987.87,3,0.1,176.17,One-time Buyer
ORD007664,2024-09-05,2024-09-12,West,WA,Seattle,Furniture,Chair,Chair Model-2023,1390.47,5,0.0,364.74,Consumer
ORD007665,2024-04-08,2024-04-12,South,NC,Raleigh,Technology,Laptop,Laptop Model-2021,2569.14,5,0.0,621.62,One-time Buyer
ORD007666,2022-12-30,2023-01-05,North,MA,Worcester,Furniture,Desk,Desk Model-2022,1309.44,7,0.0,265.71,VIP
ORD007667,2024-03-26,2024-03-29,North,NY,New York,Technology,Monitor,Monitor Model-2024,4352.79,7,0.15,1523.15,Corporate
ORD007668,2022-06-16,2022-06-19,North,MA,Boston,Furniture,Cabinet,Cabinet Model-2023,2692.55,6,0.1,486.42,Consumer
ORD007669,2022-05-23,2022-05-26,North,OH,Cincinnati,Technology,Desktop,Desktop Model-2023,1976.69,2,0.05,622.85,Corporate
ORD007670,2023-01-14,2023-01-20,South,TX,Houston,Technology,Monitor,Monitor Model-2021,3286.18,3,0.2,516.43,Corporate
ORD007671,2024-06-03,2024-06-10,North,MA,Worcester,Technology,Desktop,Desktop Model-2024,1254.24,1,0.0,400.56,Corporate
ORD007672,2022-09-27,2022-09-30,West,WA,Tacoma,Office Supplies,Binder,Binder Model-2024,3721.91,7,0.05,913.35,Corporate
ORD007673,2022-03-11,2022-03-17,West,OR,Portland,Furniture,Table,Table Model-2024,1386.53,5,0.05,437.64,Corporate
ORD007674,2022-05-25,2022-05-31,North,OH,Cincinnati,Furniture,Bookshelf,Bookshelf Model-2024,320.94,1,0.0,96.1,Corporate
ORD007675,2024-07-29,2024-08-05,North,PA,Philadelphia,Technology,Keyboard,Keyboard Model-2022,3142.74,5,0.0,831.34,One-time Buyer
ORD007676,2023-11-25,2023-11-29,South,FL,Miami,Technology,Printer,Printer Model-2020,2167.02,3,0.0,486.09,Consumer
ORD007677,2022-10-05,2022-10-09,South,NC,Raleigh,Technology,Printer,Printer Model-2024,892.73,5,0.05,252.73,Corporate
ORD007678,2023-09-01,2023-09-07,North,NY,Albany,Office Supplies,Pen,Pen Model-2020,22363.57,7,0.0,7078.28,One-time Buyer
ORD007679,2023-08-01,2023-08-05,South,TX,Houston,Technology,Mouse,Mouse Model-2020,156.87,1,0.0,39.32,Consumer
ORD007680,2023-12-19,2023-12-24,East,NJ,Paterson,Technology,Monitor,Monitor Model-2021,453.67,1,0.2,105.69,Corporate
ORD007681,2022-09-13,2022-09-20,North,MA,Springfield,Furniture,Bookshelf,Bookshelf Model-2024,1364.01,3,0.05,243.58,One-time Buyer
ORD007682,2024-08-04,2024-08-10,South,FL,Miami,Office Supplies,Pen,Pen Model-2022,3446.14,7,0.1,1134.64,Corporate
ORD007683,2022-12-05,2022-12-09,West,CA,San Francisco,Furniture,Desk,Desk Model-2021,481.53,1,0.0,97.97,Consumer
ORD007684,2024-01-31,2024-02-04,North,PA,Pittsburgh,Office Supplies,Pen,Pen Model-2021,519.31,4,0.0,90.73,Consumer
ORD007685,2022-01-18,2022-01-25,North,PA,Allentown,Office Supplies,Pen,Pen Model-2020,12118.85,5,0.15,1978.33,Consumer
ORD007686,2023-02-13,2023-02-16,West,CO,Colorado Springs,Furniture,Table,Table Model-2023,7938.21,4,0.05,2382.7,Consumer
ORD007687,2023-01-21,2023-01-25,West,CO,Colorado Springs,Furniture,Desk,Desk Model-2022,943.08,2,0.0,268.78,VIP
ORD007688,2023-08-19,2023-08-26,South,TX,Houston,Office Supplies,Paper,Paper Model-2024,1441.83,7,0.05,251.01,Corporate
ORD007689,2022-03-21,2022-03-24,West,WA,Vancouver,Office Supplies,Paper,Paper Model-2024,402.05,2,0.0,102.94,Consumer
ORD007690,2024-05-15,2024-05-21,East,CT,Hartford,Technology,Mouse,Mouse Model-2022,659.79,6,0.15,119.12,VIP
ORD007691,2022-08-27,2022-08-30,North,OH,Columbus,Technology,Mouse,Mouse Model-2024,3439.16,6,0.0,779.71,Corporate
ORD007692,2024-01-12,2024-01-16,East,NJ,Paterson,Furniture,Chair,Chair Model-2023,2976.89,7,0.0,912.64,Consumer
ORD007693,2024-05-29,2024-06-04,South,NC,Greensboro,Office Supplies,Pen,Pen Model-2023,1569.08,5,0.15,306.86,Corporate
ORD007694,2023-09-08,2023-09-14,West,OR,Salem,Furniture,Bookshelf,Bookshelf Model-2024,472.44,1,0.0,73.48,Consumer
ORD007695,2024-03-22,2024-03-25,North,NY,New York,Technology,Monitor,Monitor Model-2021,2884.57,3,0.15,544.22,VIP
ORD007696,2023-12-26,2024-01-01,West,CA,San Francisco,Technology,Laptop,Laptop Model-2024,246.01,2,0.1,56.61,Corporate
ORD007697,2023-01-25,2023-01-28,West,CA,San Francisco,Technology,Monitor,Monitor Model-2024,3449.1,7,0.0,684.08,One-time Buyer
ORD007698,2024-06-04,2024-06-07,South,GA,Savannah,Office Supplies,Clipboard,Clipboard Model-2022,703.68,1,0.0,207.19,Consumer
ORD007699,2022-11-19,2022-11-22,South,TX,Dallas,Furniture,Desk,Desk Model-2023,11748.83,7,0.1,3616.71,One-time Buyer
ORD007700,2023-09-18,2023-09-25,South,NC,Charlotte,Office Supplies,Pen,Pen Model-2021,4405.79,6,0.05,872.79,Consumer
ORD007701,2024-03-27,2024-03-31,South,GA,Columbus,Office Supplies,Pen,Pen Model-2022,1491.49,3,0.0,303.85,VIP
ORD007702,2023-02-19,2023-02-25,North,MA,Boston,Technology,Monitor,Monitor Model-2022,3518.42,5,0.15,921.88,VIP
ORD007703,2022-11-28,2022-12-03,East,MD,Gaithersburg,Technology,Desktop,Desktop Model-2021,2712.93,1,0.1,815.24,Corporate
ORD007704,2023-05-18,2023-05-22,East,MD,Baltimore,Furniture,Cabinet,Cabinet Model-2021,4072.92,4,0.15,1392.42,One-time Buyer
ORD007705,2024-06-14,2024-06-19,North,OH,Columbus,Office Supplies,Clipboard,Clipboard Model-2022,733.3,5,0.0,154.07,One-time Buyer
ORD007706,2024-10-15,2024-10-18,West,OR,Portland,Furniture,Desk,Desk Model-2024,1055.26,2,0.0,350.57,VIP
ORD007707,2023-08-20,2023-08-26,North,OH,Cincinnati,Furniture,Desk,Desk Model-2021,3705.99,5,0.15,690.62,Consumer
ORD007708,2023-12-26,2023-12-30,East,DE,Dover,Furniture,Table,Table Model-2020,3121.61,5,0.05,493.88,Corporate
ORD007709,2024-09-16,2024-09-21,East,NJ,Jersey City,Furniture,Chair,Chair Model-2021,1053.81,3,0.05,325.1,One-time Buyer
ORD007710,2022-04-18,2022-04-23,North,MA,Boston,Technology,Desktop,Desktop Model-2022,1959.3,7,0.05,481.44,One-time Buyer
ORD007711,2022-09-12,2022-09-17,South,TX,Houston,Furniture,Cabinet,Cabinet Model-2020,1186.19,2,0.0,196.16,Corporate
ORD007712,2024-02-16,2024-02-20,West,CO,Colorado Springs,Technology,Laptop,Laptop Model-2022,2194.97,6,0.0,360.46,One-time Buyer
ORD007713,2024-06-21,2024-06-28,North,PA,Allentown,Furniture,Cabinet,Cabinet Model-2023,994.05,3,0.05,151.81,Consumer
ORD007714,2024-07-27,2024-07-30,East,DE,Wilmington,Technology,Laptop,Laptop Model-2023,4527.95,5,0.1,956.6,One-time Buyer
ORD007715,2023-03-31,2023-04-06,South,TX,Dallas,Furniture,Cabinet,Cabinet Model-2024,1723.4,7,0.15,511.98,Consumer
ORD007716,2022-04-08,2022-04-13,West,CO,Denver,Office Supplies,Pen,Pen Model-2021,4323.98,7,0.0,1223.96,Consumer
ORD007717,2023-04-25,2023-04-29,East,CT,Bridgeport,Office Supplies,Notebook,Notebook Model-2022,1133.49,1,0.0,396.65,Corporate
ORD007718,2022-09-10,2022-09-15,West,OR,Portland,Technology,Laptop,Laptop Model-2020,2110.06,4,0.1,567.16,Corporate
ORD007719,2022-11-15,2022-11-19,South,GA,Savannah,Technology,Keyboard,Keyboard Model-2021,1581.88,4,0.1,272.23,Corporate
ORD007720,2024-04-25,2024-05-02,East,MD,Gaithersburg,Furniture,Cabinet,Cabinet Model-2024,353.91,3,0.0,122.35,Corporate
ORD007721,2022-03-24,2022-03-29,South,GA,Columbus,Office Supplies,Notebook,Notebook Model-2022,4705.26,7,0.0,1357.91,Consumer
ORD007722,2024-06-25,2024-06-30,North,OH,Cincinnati,Furniture,Desk,Desk Model-2022,3100.97,1,0.0,697.12,Consumer
ORD007723,2023-04-14,2023-04-20,North,OH,Cincinnati,Technology,Desktop,Desktop Model-2023,3705.01,4,0.0,738.78,One-time Buyer
ORD007724,2023-10-15,2023-10-19,West,WA,Seattle,Furniture,Cabinet,Cabinet Model-2024,542.88,1,0.1,105.55,Corporate
ORD007725,2022-04-09,2022-04-13,South,NC,Raleigh,Office Supplies,Binder,Binder Model-2022,2374.81,6,0.05,810.4,Corporate
ORD007726,2023-01-05,2023-01-12,South,TX,Houston,Office Supplies,Paper,Paper Model-2023,1157.75,6,0.15,270.78,Corporate
ORD007727,2022-04-09,2022-04-14,West,WA,Seattle,Office Supplies,Paper,Paper Model-2023,2067.02,3,0.0,511.3,VIP
ORD007728,2024-11-18,2024-11-24,West,CO,Denver,Office Supplies,Pen,Pen Model-2020,375.41,2,0.05,119.14,Corporate
ORD007729,2024-06-02,2024-06-05,West,CO,Colorado Springs,Office Supplies,Binder,Binder Model-2024,952.32,1,0.2,326.43,Consumer
ORD007730,2023-05-19,2023-05-25,North,MA,Boston,Technology,Mouse,Mouse Model-2024,254.78,1,0.2,38.44,One-time Buyer
ORD007731,2022-09-02,2022-09-08,West,OR,Salem,Furniture,Bookshelf,Bookshelf Model-2022,710.49,2,0.0,247.29,VIP
ORD007732,2024-10-19,2024-10-25,North,MA,Springfield,Furniture,Chair,Chair Model-2020,1108.5,5,0.0,183.0,Corporate
ORD007733,2023-01-13,2023-01-19,West,OR,Eugene,Furniture,Desk,Desk Model-2021,1714.26,5,0.2,544.05,VIP
ORD007734,2022-06-26,2022-07-01,South,FL,Orlando,Technology,Desktop,Desktop Model-2022,4458.34,7,0.05,1516.12,Corporate
ORD007735,2023-09-09,2023-09-15,South,FL,Miami,Technology,Laptop,Laptop Model-2023,1261.47,5,0.1,330.79,Corporate
ORD007736,2024-10-30,2024-11-03,West,CA,Los Angeles,Technology,Keyboard,Keyboard Model-2021,1797.9,3,0.15,468.07,Consumer
ORD007737,2022-01-05,2022-01-09,West,WA,Tacoma,Technology,Printer,Printer Model-2021,2922.79,5,0.0,829.5,Corporate
ORD007738,2022-09-18,2022-09-24,North,NY,Albany,Furniture,Bookshelf,Bookshelf Model-2022,998.75,3,0.0,220.29,Consumer
ORD007739,2024-10-24,2024-10-28,East,MD,Baltimore,Office Supplies,Clipboard,Clipboard Model-2020,575.14,2,0.0,105.34,Consumer
ORD007740,2022-07-07,2022-07-12,North,PA,Allentown,Office Supplies,Clipboard,Clipboard Model-2024,6472.57,7,0.15,1056.86,Consumer
ORD007741,2022-05-05,2022-05-08,South,GA,Savannah,Technology,Keyboard,Keyboard Model-2020,100.7,1,0.05,32.85,Consumer
ORD007742,2023-09-17,2023-09-23,West,CA,Los Angeles,Furniture,Desk,Desk Model-2022,2916.9,4,0.0,756.83,Corporate
ORD007743,2024-08-01,2024-08-05,South,GA,Atlanta,Furniture,Desk,Desk Model-2024,1406.01,4,0.05,406.08,Corporate
ORD007744,2023-06-07,2023-06-11,East,DE,Dover,Technology,Laptop,Laptop Model-2021,2197.13,3,0.0,475.48,Consumer
ORD007745,2024-12-25,2024-12-30,North,MA,Boston,Furniture,Bookshelf,Bookshelf Model-2023,1362.43,3,0.0,424.26,VIP
ORD007746,2024-01-14,2024-01-19,South,TX,Dallas,Office Supplies,Clipboard,Clipboard Model-2020,1006.55,7,0.0,221.43,Consumer
ORD007747,2022-03-23,2022-03-26,North,PA,Allentown,Technology,Keyboard,Keyboard Model-2024,12027.84,6,0.05,1875.77,Corporate
ORD007748,2024-12-23,2024-12-30,West,CO,Fort Collins,Furniture,Table,Table Model-2020,137.74,1,0.05,29.94,Consumer
ORD007749,2023-03-23,2023-03-30,South,TX,Dallas,Furniture,Bookshelf,Bookshelf Model-2024,1173.35,7,0.1,375.55,Consumer
ORD007750,2022-11-11,2022-11-18,East,CT,New Haven,Furniture,Chair,Chair Model-2023,745.31,2,0.0,242.36,Consumer
ORD007751,2023-09-03,2023-09-06,North,OH,Cincinnati,Technology,Keyboard,Keyboard Model-2022,9203.45,7,0.15,3101.04,Corporate
ORD007752,2022-11-30,2022-12-06,North,PA,Philadelphia,Office Supplies,Paper,Paper Model-2022,1818.2,7,0.05,454.36,One-time Buyer
ORD007753,2022-04-05,2022-04-12,East,DE,Wilmington,Furniture,Chair,Chair Model-2024,520.43,1,0.0,177.63,Consumer
ORD007754,2022-01-02,2022-01-09,South,TX,Austin,Technology,Keyboard,Keyboard Model-2024,2810.9,6,0.0,702.26,Corporate
ORD007755,2023-05-08,2023-05-12,South,GA,Columbus,Technology,Keyboard,Keyboard Model-2022,765.89,3,0.15,138.46,Consumer
ORD007756,2024-07-05,2024-07-09,North,NY,Buffalo,Furniture,Cabinet,Cabinet Model-2021,695.91,1,0.0,174.26,One-time Buyer
ORD007757,2023-09-19,2023-09-25,East,DE,Milford,Technology,Laptop,Laptop Model-2021,1142.5,3,0.15,369.85,One-time Buyer
ORD007758,2024-12-30,2025-01-04,North,OH,Columbus,Office Supplies,Clipboard,Clipboard Model-2021,2126.86,4,0.0,653.24,Consumer
ORD007759,2022-11-11,2022-11-14,North,MA,Worcester,Office Supplies,Clipboard,Clipboard Model-2023,185.27,1,0.15,43.87,Corporate
ORD007760,2022-11-04,2022-11-11,West,CO,Denver,Technology,Monitor,Monitor Model-2024,2811.14,2,0.0,541.17,VIP
ORD007761,2022-06-24,2022-06-27,South,FL,Tampa,Furniture,Chair,Chair Model-2020,539.2,4,0.15,143.55,Corporate
ORD007762,2022-06-29,2022-07-03,South,TX,Austin,Office Supplies,Notebook,Notebook Model-2020,1166.24,2,0.15,392.14,Corporate
ORD007763,2022-11-09,2022-11-12,West,OR,Eugene,Furniture,Table,Table Model-2024,2252.11,2,0.05,417.76,Corporate
ORD007764,2024-05-18,2024-05-22,South,NC,Greensboro,Technology,Desktop,Desktop Model-2022,410.06,3,0.05,129.34,Corporate
ORD007765,2024-09-18,2024-09-21,South,GA,Columbus,Office Supplies,Paper,Paper Model-2024,229.17,2,0.0,41.13,VIP
ORD007766,2024-12-03,2024-12-07,South,TX,Austin,Furniture,Cabinet,Cabinet Model-2021,1724.81,6,0.05,575.95,VIP
ORD007767,2022-09-12,2022-09-15,East,CT,Hartford,Technology,Keyboard,Keyboard Model-2021,4180.95,5,0.05,1206.84,One-time Buyer
ORD007768,2024-08-23,2024-08-30,West,CO,Colorado Springs,Furniture,Chair,Chair Model-2020,1463.6,2,0.0,251.5,Corporate
ORD007769,2022-12-26,2023-01-02,North,MA,Boston,Office Supplies,Clipboard,Clipboard Model-2024,915.26,1,0.05,174.34,Corporate
ORD007770,2022-05-04,2022-05-10,East,CT,Hartford,Technology,Printer,Printer Model-2020,1802.0,6,0.15,604.36,Corporate
ORD007771,2024-08-10,2024-08-13,North,NY,New York,Technology,Printer,Printer Model-2022,7914.93,3,0.0,1990.71,VIP
ORD007772,2023-11-28,2023-12-03,West,WA,Vancouver,Furniture,Table,Table Model-2023,983.81,3,0.0,236.8,Corporate
ORD007773,2022-06-30,2022-07-06,West,CA,San Francisco,Furniture,Chair,Chair Model-2023,5510.17,6,0.0,890.74,Corporate
ORD007774,2023-04-16,2023-04-19,West,WA,Tacoma,Technology,Desktop,Desktop Model-2022,1264.05,5,0.2,210.85,Consumer
ORD007775,2022-11-11,2022-11-16,South,FL,Orlando,Office Supplies,Pen,Pen Model-2021,535.76,3,0.2,154.48,Corporate
ORD007776,2024-03-17,2024-03-24,East,MD,Frederick,Office Supplies,Pen,Pen Model-2021,869.94,3,0.05,265.67,VIP
ORD007777,2023-05-12,2023-05-19,West,CA,San Francisco,Furniture,Bookshelf,Bookshelf Model-2021,786.66,4,0.05,254.41,Corporate
